frame,red,green,uncertain,session_id,rg_outcome,trial_id,global_trial_name
0,0,0,1,1,green,31,E35
1,0,0,1,1,green,31,E35
2,0,0,1,1,green,31,E35
3,0,0,1,1,green,31,E35
4,0,0,1,1,green,31,E35
5,0,0,1,1,green,31,E35
6,0,0,1,1,green,31,E35
7,0,0,1,1,green,31,E35
8,0,0,1,1,green,31,E35
9,0,0,1,1,green,31,E35
10,0,0,1,1,green,31,E35
11,0,0,1,1,green,31,E35
12,0,0,1,1,green,31,E35
13,0,0,1,1,green,31,E35
14,0,0,1,1,green,31,E35
15,0,0,1,1,green,31,E35
16,0,0,1,1,green,31,E35
17,0,0,1,1,green,31,E35
18,0,0,1,1,green,31,E35
19,0,0,1,1,green,31,E35
20,0,0,1,1,green,31,E35
21,0,0,1,1,green,31,E35
22,0,0,1,1,green,31,E35
23,0,0,1,1,green,31,E35
24,0,0,1,1,green,31,E35
25,0,0,1,1,green,31,E35
26,0,0,1,1,green,31,E35
27,0,0,1,1,green,31,E35
28,0,0,1,1,green,31,E35
29,0,0,1,1,green,31,E35
30,0,0,1,1,green,31,E35
31,0,0,1,1,green,31,E35
32,0,0,1,1,green,31,E35
33,0,0,1,1,green,31,E35
34,0,0,1,1,green,31,E35
35,0,0,1,1,green,31,E35
36,0,0,1,1,green,31,E35
37,0,0,1,1,green,31,E35
38,0,0,1,1,green,31,E35
39,0,0,1,1,green,31,E35
40,0,0,1,1,green,31,E35
41,0,0,1,1,green,31,E35
42,0,0,1,1,green,31,E35
43,0,0,1,1,green,31,E35
44,0,0,1,1,green,31,E35
45,0,0,1,1,green,31,E35
46,0,0,1,1,green,31,E35
47,0,0,1,1,green,31,E35
48,0,0,1,1,green,31,E35
49,0,0,1,1,green,31,E35
50,0,0,1,1,green,31,E35
51,0,0,1,1,green,31,E35
52,0,0,1,1,green,31,E35
53,0,0,1,1,green,31,E35
54,0,0,1,1,green,31,E35
55,0,0,1,1,green,31,E35
56,0,0,1,1,green,31,E35
57,0,0,1,1,green,31,E35
58,0,0,1,1,green,31,E35
59,0,0,1,1,green,31,E35
60,0,0,1,1,green,31,E35
61,0,0,1,1,green,31,E35
62,0,0,1,1,green,31,E35
63,0,0,1,1,green,31,E35
64,0,0,1,1,green,31,E35
65,0,0,1,1,green,31,E35
66,0,0,1,1,green,31,E35
67,0,0,1,1,green,31,E35
68,0,0,1,1,green,31,E35
69,0,0,1,1,green,31,E35
70,0,0,1,1,green,31,E35
71,0,0,1,1,green,31,E35
72,0,0,1,1,green,31,E35
73,0,0,1,1,green,31,E35
74,0,0,1,1,green,31,E35
75,0,0,1,1,green,31,E35
76,0,0,1,1,green,31,E35
77,0,0,1,1,green,31,E35
78,0,0,1,1,green,31,E35
79,0,0,1,1,green,31,E35
80,0,0,1,1,green,31,E35
81,0,0,1,1,green,31,E35
82,0,0,1,1,green,31,E35
83,0,0,1,1,green,31,E35
84,0,0,1,1,green,31,E35
85,0,0,1,1,green,31,E35
86,0,0,1,1,green,31,E35
87,0,0,1,1,green,31,E35
88,1,0,0,1,green,31,E35
89,1,0,0,1,green,31,E35
90,1,0,0,1,green,31,E35
91,1,0,0,1,green,31,E35
92,1,0,0,1,green,31,E35
93,1,0,0,1,green,31,E35
94,1,0,0,1,green,31,E35
95,1,0,0,1,green,31,E35
96,1,0,0,1,green,31,E35
97,1,0,0,1,green,31,E35
98,1,0,0,1,green,31,E35
99,1,0,0,1,green,31,E35
100,1,0,0,1,green,31,E35
101,1,0,0,1,green,31,E35
102,1,0,0,1,green,31,E35
103,1,0,0,1,green,31,E35
104,1,0,0,1,green,31,E35
105,0,0,1,1,green,31,E35
106,0,0,1,1,green,31,E35
107,0,0,1,1,green,31,E35
108,0,0,1,1,green,31,E35
109,1,0,0,1,green,31,E35
110,1,0,0,1,green,31,E35
111,1,0,0,1,green,31,E35
112,1,0,0,1,green,31,E35
113,1,0,0,1,green,31,E35
114,1,0,0,1,green,31,E35
115,1,0,0,1,green,31,E35
116,1,0,0,1,green,31,E35
117,1,0,0,1,green,31,E35
118,0,0,1,1,green,31,E35
119,0,0,1,1,green,31,E35
120,0,0,1,1,green,31,E35
121,0,0,1,1,green,31,E35
122,0,0,1,1,green,31,E35
123,0,0,1,1,green,31,E35
124,0,0,1,1,green,31,E35
125,0,0,1,1,green,31,E35
126,0,0,1,1,green,31,E35
127,0,0,1,1,green,31,E35
128,0,0,1,1,green,31,E35
129,0,0,1,1,green,31,E35
130,0,1,0,1,green,31,E35
131,0,1,0,1,green,31,E35
132,0,1,0,1,green,31,E35
133,0,1,0,1,green,31,E35
134,0,1,0,1,green,31,E35
135,0,1,0,1,green,31,E35
136,0,1,0,1,green,31,E35
137,0,1,0,1,green,31,E35
138,0,1,0,1,green,31,E35
139,0,1,0,1,green,31,E35
140,0,1,0,1,green,31,E35
141,0,1,0,1,green,31,E35
142,0,1,0,1,green,31,E35
143,0,1,0,1,green,31,E35
144,0,1,0,1,green,31,E35
145,0,1,0,1,green,31,E35
146,0,1,0,1,green,31,E35
147,0,1,0,1,green,31,E35
148,0,1,0,1,green,31,E35
149,0,1,0,1,green,31,E35
150,0,1,0,1,green,31,E35
151,0,1,0,1,green,31,E35
152,0,1,0,1,green,31,E35
