frame,red,green,uncertain,session_id,rg_outcome,trial_id,global_trial_name
0,0,0,1,1,red,21,E28
1,0,0,1,1,red,21,E28
2,0,0,1,1,red,21,E28
3,0,0,1,1,red,21,E28
4,0,0,1,1,red,21,E28
5,0,0,1,1,red,21,E28
6,0,0,1,1,red,21,E28
7,0,0,1,1,red,21,E28
8,0,0,1,1,red,21,E28
9,0,0,1,1,red,21,E28
10,0,0,1,1,red,21,E28
11,0,0,1,1,red,21,E28
12,0,0,1,1,red,21,E28
13,0,0,1,1,red,21,E28
14,0,0,1,1,red,21,E28
15,0,0,1,1,red,21,E28
16,0,0,1,1,red,21,E28
17,0,0,1,1,red,21,E28
18,0,0,1,1,red,21,E28
19,0,0,1,1,red,21,E28
20,0,0,1,1,red,21,E28
21,0,0,1,1,red,21,E28
22,0,0,1,1,red,21,E28
23,0,0,1,1,red,21,E28
24,0,0,1,1,red,21,E28
25,0,0,1,1,red,21,E28
26,0,0,1,1,red,21,E28
27,0,0,1,1,red,21,E28
28,0,0,1,1,red,21,E28
29,0,0,1,1,red,21,E28
30,0,0,1,1,red,21,E28
31,0,0,1,1,red,21,E28
32,0,0,1,1,red,21,E28
33,0,0,1,1,red,21,E28
34,0,0,1,1,red,21,E28
35,0,0,1,1,red,21,E28
36,0,0,1,1,red,21,E28
37,0,0,1,1,red,21,E28
38,0,0,1,1,red,21,E28
39,0,0,1,1,red,21,E28
40,0,0,1,1,red,21,E28
41,0,0,1,1,red,21,E28
42,0,0,1,1,red,21,E28
43,0,0,1,1,red,21,E28
44,0,0,1,1,red,21,E28
45,0,0,1,1,red,21,E28
46,0,0,1,1,red,21,E28
47,0,0,1,1,red,21,E28
48,0,0,1,1,red,21,E28
49,0,0,1,1,red,21,E28
50,0,0,1,1,red,21,E28
51,0,0,1,1,red,21,E28
52,0,0,1,1,red,21,E28
53,0,0,1,1,red,21,E28
54,0,0,1,1,red,21,E28
55,0,1,0,1,red,21,E28
56,0,1,0,1,red,21,E28
57,0,1,0,1,red,21,E28
58,0,1,0,1,red,21,E28
59,0,1,0,1,red,21,E28
60,0,1,0,1,red,21,E28
61,0,1,0,1,red,21,E28
62,0,1,0,1,red,21,E28
63,0,1,0,1,red,21,E28
64,0,1,0,1,red,21,E28
65,0,1,0,1,red,21,E28
66,0,1,0,1,red,21,E28
67,0,1,0,1,red,21,E28
68,0,1,0,1,red,21,E28
69,0,0,1,1,red,21,E28
70,0,0,1,1,red,21,E28
71,0,0,1,1,red,21,E28
72,0,0,1,1,red,21,E28
73,0,0,1,1,red,21,E28
74,0,0,1,1,red,21,E28
75,0,0,1,1,red,21,E28
76,0,0,1,1,red,21,E28
77,0,0,1,1,red,21,E28
78,0,0,1,1,red,21,E28
79,0,0,1,1,red,21,E28
80,0,0,1,1,red,21,E28
81,0,0,1,1,red,21,E28
82,0,0,1,1,red,21,E28
83,1,0,0,1,red,21,E28
84,1,0,0,1,red,21,E28
85,1,0,0,1,red,21,E28
86,1,0,0,1,red,21,E28
87,1,0,0,1,red,21,E28
88,1,0,0,1,red,21,E28
89,1,0,0,1,red,21,E28
90,1,0,0,1,red,21,E28
91,1,0,0,1,red,21,E28
92,1,0,0,1,red,21,E28
93,1,0,0,1,red,21,E28
94,1,0,0,1,red,21,E28
95,1,0,0,1,red,21,E28
96,1,0,0,1,red,21,E28
97,1,0,0,1,red,21,E28
98,1,0,0,1,red,21,E28
99,1,0,0,1,red,21,E28
100,1,0,0,1,red,21,E28
101,1,0,0,1,red,21,E28
102,1,0,0,1,red,21,E28
103,1,0,0,1,red,21,E28
104,1,0,0,1,red,21,E28
105,1,0,0,1,red,21,E28
106,1,0,0,1,red,21,E28
107,1,0,0,1,red,21,E28
108,1,0,0,1,red,21,E28
109,1,0,0,1,red,21,E28
110,1,0,0,1,red,21,E28
111,1,0,0,1,red,21,E28
112,1,0,0,1,red,21,E28
113,1,0,0,1,red,21,E28
114,1,0,0,1,red,21,E28
115,1,0,0,1,red,21,E28
116,1,0,0,1,red,21,E28
117,1,0,0,1,red,21,E28
118,1,0,0,1,red,21,E28
119,1,0,0,1,red,21,E28
120,1,0,0,1,red,21,E28
121,1,0,0,1,red,21,E28
122,1,0,0,1,red,21,E28
