frame,red,green,uncertain,session_id,rg_outcome,trial_id,global_trial_name
0,0,0,1,1,green,38,E23
1,0,0,1,1,green,38,E23
2,0,0,1,1,green,38,E23
3,0,0,1,1,green,38,E23
4,0,0,1,1,green,38,E23
5,0,0,1,1,green,38,E23
6,0,0,1,1,green,38,E23
7,0,0,1,1,green,38,E23
8,0,0,1,1,green,38,E23
9,0,0,1,1,green,38,E23
10,0,0,1,1,green,38,E23
11,0,0,1,1,green,38,E23
12,0,0,1,1,green,38,E23
13,0,0,1,1,green,38,E23
14,0,0,1,1,green,38,E23
15,0,0,1,1,green,38,E23
16,0,0,1,1,green,38,E23
17,0,0,1,1,green,38,E23
18,0,0,1,1,green,38,E23
19,0,0,1,1,green,38,E23
20,0,0,1,1,green,38,E23
21,0,0,1,1,green,38,E23
22,0,0,1,1,green,38,E23
23,0,0,1,1,green,38,E23
24,0,0,1,1,green,38,E23
25,0,0,1,1,green,38,E23
26,0,0,1,1,green,38,E23
27,0,0,1,1,green,38,E23
28,0,0,1,1,green,38,E23
29,0,0,1,1,green,38,E23
30,0,0,1,1,green,38,E23
31,0,0,1,1,green,38,E23
32,0,0,1,1,green,38,E23
33,0,0,1,1,green,38,E23
34,0,0,1,1,green,38,E23
35,0,0,1,1,green,38,E23
36,0,0,1,1,green,38,E23
37,0,0,1,1,green,38,E23
38,0,1,0,1,green,38,E23
39,0,1,0,1,green,38,E23
40,0,1,0,1,green,38,E23
41,0,1,0,1,green,38,E23
42,0,1,0,1,green,38,E23
43,0,1,0,1,green,38,E23
44,0,1,0,1,green,38,E23
45,0,1,0,1,green,38,E23
46,0,1,0,1,green,38,E23
47,0,1,0,1,green,38,E23
48,0,1,0,1,green,38,E23
49,0,1,0,1,green,38,E23
50,0,1,0,1,green,38,E23
51,0,1,0,1,green,38,E23
52,0,1,0,1,green,38,E23
53,0,1,0,1,green,38,E23
54,0,1,0,1,green,38,E23
55,0,1,0,1,green,38,E23
56,0,1,0,1,green,38,E23
57,0,1,0,1,green,38,E23
58,0,1,0,1,green,38,E23
59,0,1,0,1,green,38,E23
60,0,1,0,1,green,38,E23
61,0,1,0,1,green,38,E23
62,0,1,0,1,green,38,E23
63,0,1,0,1,green,38,E23
64,0,1,0,1,green,38,E23
65,0,1,0,1,green,38,E23
66,0,1,0,1,green,38,E23
67,0,1,0,1,green,38,E23
68,0,1,0,1,green,38,E23
