frame,red,green,uncertain,session_id,rg_outcome,trial_id,global_trial_name
0,0,0,1,1,green,17,E36
1,0,0,1,1,green,17,E36
2,0,0,1,1,green,17,E36
3,0,0,1,1,green,17,E36
4,0,0,1,1,green,17,E36
5,0,0,1,1,green,17,E36
6,0,0,1,1,green,17,E36
7,0,0,1,1,green,17,E36
8,0,0,1,1,green,17,E36
9,0,0,1,1,green,17,E36
10,0,0,1,1,green,17,E36
11,0,0,1,1,green,17,E36
12,0,0,1,1,green,17,E36
13,0,0,1,1,green,17,E36
14,0,0,1,1,green,17,E36
15,0,0,1,1,green,17,E36
16,0,0,1,1,green,17,E36
17,0,0,1,1,green,17,E36
18,0,0,1,1,green,17,E36
19,0,0,1,1,green,17,E36
20,0,0,1,1,green,17,E36
21,0,0,1,1,green,17,E36
22,0,0,1,1,green,17,E36
23,0,0,1,1,green,17,E36
24,0,0,1,1,green,17,E36
25,0,0,1,1,green,17,E36
26,0,0,1,1,green,17,E36
27,0,0,1,1,green,17,E36
28,0,0,1,1,green,17,E36
29,0,0,1,1,green,17,E36
30,0,0,1,1,green,17,E36
31,0,0,1,1,green,17,E36
32,0,0,1,1,green,17,E36
33,0,0,1,1,green,17,E36
34,0,1,0,1,green,17,E36
35,0,1,0,1,green,17,E36
36,0,1,0,1,green,17,E36
37,0,1,0,1,green,17,E36
38,0,1,0,1,green,17,E36
39,0,1,0,1,green,17,E36
40,0,1,0,1,green,17,E36
41,0,1,0,1,green,17,E36
42,0,1,0,1,green,17,E36
43,0,1,0,1,green,17,E36
44,0,1,0,1,green,17,E36
45,0,1,0,1,green,17,E36
46,0,1,0,1,green,17,E36
47,0,1,0,1,green,17,E36
48,0,1,0,1,green,17,E36
49,0,1,0,1,green,17,E36
50,0,1,0,1,green,17,E36
51,0,1,0,1,green,17,E36
52,0,1,0,1,green,17,E36
53,0,1,0,1,green,17,E36
54,0,1,0,1,green,17,E36
55,0,1,0,1,green,17,E36
56,0,1,0,1,green,17,E36
57,1,0,0,1,green,17,E36
58,1,0,0,1,green,17,E36
59,1,0,0,1,green,17,E36
60,1,0,0,1,green,17,E36
61,1,0,0,1,green,17,E36
62,1,0,0,1,green,17,E36
63,1,0,0,1,green,17,E36
64,1,0,0,1,green,17,E36
65,1,0,0,1,green,17,E36
66,1,0,0,1,green,17,E36
67,1,0,0,1,green,17,E36
68,1,0,0,1,green,17,E36
69,1,0,0,1,green,17,E36
70,1,0,0,1,green,17,E36
71,1,0,0,1,green,17,E36
72,1,0,0,1,green,17,E36
73,1,0,0,1,green,17,E36
74,1,0,0,1,green,17,E36
75,1,0,0,1,green,17,E36
76,1,0,0,1,green,17,E36
77,1,0,0,1,green,17,E36
78,1,0,0,1,green,17,E36
79,1,0,0,1,green,17,E36
80,1,0,0,1,green,17,E36
81,1,0,0,1,green,17,E36
82,1,0,0,1,green,17,E36
83,1,0,0,1,green,17,E36
84,1,0,0,1,green,17,E36
85,1,0,0,1,green,17,E36
86,1,0,0,1,green,17,E36
87,1,0,0,1,green,17,E36
88,1,0,0,1,green,17,E36
89,1,0,0,1,green,17,E36
90,1,0,0,1,green,17,E36
91,1,0,0,1,green,17,E36
92,1,0,0,1,green,17,E36
93,1,0,0,1,green,17,E36
94,1,0,0,1,green,17,E36
95,1,0,0,1,green,17,E36
96,1,0,0,1,green,17,E36
97,1,0,0,1,green,17,E36
98,1,0,0,1,green,17,E36
99,1,0,0,1,green,17,E36
100,1,0,0,1,green,17,E36
101,1,0,0,1,green,17,E36
102,1,0,0,1,green,17,E36
103,1,0,0,1,green,17,E36
104,1,0,0,1,green,17,E36
105,1,0,0,1,green,17,E36
106,1,0,0,1,green,17,E36
107,1,0,0,1,green,17,E36
108,1,0,0,1,green,17,E36
109,1,0,0,1,green,17,E36
110,1,0,0,1,green,17,E36
111,1,0,0,1,green,17,E36
112,1,0,0,1,green,17,E36
113,1,0,0,1,green,17,E36
114,1,0,0,1,green,17,E36
115,1,0,0,1,green,17,E36
116,1,0,0,1,green,17,E36
117,1,0,0,1,green,17,E36
118,1,0,0,1,green,17,E36
119,1,0,0,1,green,17,E36
120,1,0,0,1,green,17,E36
121,1,0,0,1,green,17,E36
122,1,0,0,1,green,17,E36
123,1,0,0,1,green,17,E36
124,1,0,0,1,green,17,E36
125,1,0,0,1,green,17,E36
126,1,0,0,1,green,17,E36
127,1,0,0,1,green,17,E36
